dataset,ir,model,condition,seed,ece,brier,auc,pr_auc,f1
adult,3.18,rf,E0_none,9,0.008194774346793346,0.10249348876942951,0.9048392719304799,0.7608635611207188,0.6614040033831406
adult,3.18,rf,E1_smote,0,0.015948868608576063,0.10750337715825589,0.8978788823262231,0.7291658899373687,0.6661175178473366
adult,3.18,rf,E1_smote,1,0.013628786931699803,0.1059636447611507,0.9001865336846778,0.7346267378786038,0.671448275862069
adult,3.18,rf,E1_smote,2,0.013502729507855152,0.107146422816741,0.8983457531710726,0.7317102812142685,0.6564843099139128
adult,3.18,rf,E1_smote,3,0.012513022461140982,0.1065336205220097,0.899204495011029,0.732755656366717,0.6600714482000549
adult,3.18,rf,E1_smote,4,0.015220652581572689,0.1078906043811032,0.8972512361881358,0.7273248650090458,0.6556016597510373
adult,3.18,rf,E1_smote,5,0.017102137767220915,0.10689054881860231,0.8984699944791181,0.7325527188033426,0.6613436123348018
adult,3.18,rf,E1_smote,6,0.011955661124307211,0.10630903515717241,0.8991947497529341,0.7357436805180542,0.6578220011055832
adult,3.18,rf,E1_smote,7,0.013674625994916015,0.10711255573613368,0.8982155445023435,0.7324792294116428,0.655457552370452
adult,3.18,rf,E1_smote,8,0.010519023211234728,0.10636352981622701,0.8989002454774704,0.7348334770832029,0.6559199555308505
adult,3.18,rf,E1_smote,9,0.012825561528524402,0.10574626515814477,0.9010782891963296,0.737445191428484,0.655457552370452
adult,3.18,rf,E1_ros,0,0.03688065174813518,0.1093709196288425,0.8988899421208943,0.7344136653745824,0.6685537828100875
adult,3.18,rf,E1_ros,1,0.0355825728216027,0.10734900022225,0.9023326799288038,0.7436332323484506,0.6759474091260634
adult,3.18,rf,E1_ros,2,0.03601908571904821,0.10886178480643414,0.8995373363590857,0.7334230795855382,0.6739130434782609
adult,3.18,rf,E1_ros,3,0.03672021502687835,0.10843399695795307,0.9003622059142984,0.7411968930737961,0.6676986584107327
adult,3.18,rf,E1_ros,4,0.03726924198858191,0.10997336472614631,0.8984635548812583,0.7288497686728374,0.6635873749037722
adult,3.18,rf,E1_ros,5,0.03573050798016418,0.10896892493506133,0.8998727535462865,0.7318848031735606,0.6720290607161391
adult,3.18,rf,E1_ros,6,0.035796141184314706,0.10872560458946258,0.8999292502848448,0.7378846151155022,0.6728923476005189
adult,3.18,rf,E1_ros,7,0.03676188690252949,0.10965039900820936,0.8983517205317562,0.7350380471075179,0.6725342997670205
adult,3.18,rf,E1_ros,8,0.03556486227445098,0.10844596894056202,0.9000584286179163,0.7368782873156045,0.6801661474558671
adult,3.18,rf,E1_ros,9,0.03645768221027628,0.10714050193774222,0.9027218462928093,0.7445827678191336,0.6774774774774774
adult,3.18,rf,E1_rus,0,0.13126953369171146,0.13362330881637982,0.8973461129299397,0.7187345377627877,0.6709893327755699
adult,3.18,rf,E1_rus,1,0.1315633204150519,0.13191675869205874,0.9006716071261449,0.7276169801797537,0.6722164412070759
adult,3.18,rf,E1_rus,2,0.13334166770846356,0.13414581336555959,0.8983406873540896,0.7231274928578347,0.6686180221618231
adult,3.18,rf,E1_rus,3,0.13135183564612243,0.1330451723132058,0.8982699376389343,0.7136052521768735,0.6754331037361719
adult,3.18,rf,E1_rus,4,0.13140600908446887,0.13182958633718103,0.9007706481412315,0.7278067212977068,0.6720969089390142
adult,3.18,rf,E1_rus,5,0.13196753760886776,0.13293580968454388,0.8994701069574274,0.7321025120724239,0.667360099854379
adult,3.18,rf,E1_rus,6,0.1333833395841147,0.1328864719201011,0.9005523028431255,0.7302537509156437,0.6724673710379118
adult,3.18,rf,E1_rus,7,0.13180814268450225,0.13365158492033727,0.897637783782345,0.7225473056808573,0.6693077564637198
adult,3.18,rf,E1_rus,8,0.1330166270783848,0.13385789543137336,0.8979748323343371,0.7231620163621013,0.6713810316139767
adult,3.18,rf,E1_rus,9,0.13146018252281538,0.13168007112000113,0.9007444175126152,0.730568877624409,0.6709597008724554
adult,3.18,rf,E2_cw,0,0.011384756427886816,0.10474538483977164,0.9011810651781751,0.745670865682102,0.657191586128482
adult,3.18,rf,E2_cw,1,0.00866045755719465,0.10293301419621896,0.9044111245340951,0.7559835652807154,0.6634396355353075
adult,3.18,rf,E2_cw,2,0.012408842772013172,0.10481635725298995,0.9014795190736595,0.7470600266884709,0.6549741230592294
adult,3.18,rf,E2_cw,3,0.012470308788598576,0.10403725812948841,0.9023648779181037,0.7517029181822816,0.6533637400228051
adult,3.18,rf,E2_cw,4,0.015582156102846188,0.10532537921406843,0.9004373345559984,0.746903706091079,0.6519023282226007
adult,3.18,rf,E2_cw,5,0.011142017752219022,0.10440736515675571,0.9009175139030916,0.7505631913591883,0.6576989124212936
adult,3.18,rf,E2_cw,6,0.010566945868233512,0.10368081600477837,0.9037820187538264,0.7538649078070842,0.6507617131359587
adult,3.18,rf,E2_cw,7,0.00966162436971287,0.10457421761053463,0.9013998397828052,0.7503819705887863,0.6562322140011383
adult,3.18,rf,E2_cw,8,0.010760720090011241,0.10428168972510453,0.9022875168824791,0.7490646451233325,0.6550243343830519
adult,3.18,rf,E2_cw,9,0.00899799974996875,0.10291493902015529,0.9036640453210312,0.7568049497107631,0.6630465847384968
adult,3.18,rf,E3_smote_platt,0,0.03869052983324641,0.111297904192622,0.8946344841324014,0.7166941054901879,0.6354017729482413
adult,3.18,rf,E3_smote_platt,1,0.02954381833340575,0.10939042647629163,0.8956373871031168,0.7266140599473949,0.6431692397320128
adult,3.18,rf,E3_smote_platt,2,0.041574325108590236,0.11147221293098242,0.8929230536744777,0.7180506049086568,0.6388809591778476
adult,3.18,rf,E3_smote_platt,3,0.03944512608387057,0.11105040980568176,0.8939314517686999,0.7196287507584201,0.6482057078270698
adult,3.18,rf,E3_smote_platt,4,0.03648869667934014,0.11015391924980356,0.896272846619941,0.718510421178052,0.6380510440835266
adult,3.18,rf,E3_smote_platt,5,0.029870898734603496,0.11071369331632827,0.8943905950961174,0.7163240210622546,0.6384704519119351
adult,3.18,rf,E3_smote_platt,6,0.03348371839649934,0.10889879262924886,0.8969650175285853,0.7276746907259432,0.6468877254217569
adult,3.18,rf,E3_smote_platt,7,0.03901228651684969,0.11178058799566493,0.8932499705925031,0.7261828294444577,0.6261222125687808
adult,3.18,rf,E3_smote_platt,8,0.03445048064187288,0.1094828608381209,0.8965996347460093,0.7286932859048212,0.6338893766461808
adult,3.18,rf,E3_smote_platt,9,0.032821500852696715,0.11043221802767976,0.8958192842773354,0.7213315437689678,0.6411815812337098
adult,3.18,rf,E3_smote_iso,0,0.011147785316999632,0.109919308058555,0.8925515747392608,0.7085268275786214,0.6216374269005848
adult,3.18,rf,E3_smote_iso,1,0.0063301718379062035,0.10849146513519846,0.8944412961966018,0.7169366292749162,0.624057883629786
adult,3.18,rf,E3_smote_iso,2,0.01665146216989861,0.11078607568769416,0.8901142728105582,0.7122012230175614,0.6538249862410567
adult,3.18,rf,E3_smote_iso,3,0.013165505100602168,0.109169727141476,0.8943006553793396,0.7136784186115089,0.6528636730303845
adult,3.18,rf,E3_smote_iso,4,0.01155899768324573,0.10868259463025876,0.895493569417577,0.7119744709575566,0.6343740881237234
adult,3.18,rf,E3_smote_iso,5,0.012735345680717595,0.1092992525399307,0.8933971797995826,0.7135568838576576,0.6290748898678414
adult,3.18,rf,E3_smote_iso,6,0.01244970551824035,0.10772274276469453,0.8957285718088144,0.7211422050805404,0.6486019025655808
adult,3.18,rf,E3_smote_iso,7,0.006406666339037037,0.1098221715384427,0.8921694919329011,0.7170239050215228,0.6203018644569399
adult,3.18,rf,E3_smote_iso,8,0.012404296922013981,0.10822893383708186,0.8952941136065269,0.7190708806111921,0.6449213161659514
adult,3.18,rf,E3_smote_iso,9,0.012625402930498578,0.10891761873190428,0.8949891771825301,0.7151446478647868,0.6433247936236834
adult,3.18,histgb,E0_none,0,0.03372152659715628,0.09721790266109603,0.9164972193816441,0.7988105493529211,0.6799775028121485
adult,3.18,histgb,E0_none,1,0.03545995322905244,0.09723255533812236,0.9161282304242664,0.7995589793445785,0.6861971830985916
adult,3.18,histgb,E0_none,2,0.036945006397390914,0.09763343685268548,0.9166309483638698,0.7998238806621298,0.6884604638167086
adult,3.18,histgb,E0_none,3,0.034050630359699116,0.09713178333765587,0.9162556915312419,0.8006630803592164,0.6828032648466085
adult,3.18,histgb,E0_none,4,0.0316079124769773,0.09704027806227124,0.9163487651856451,0.8005614975499933,0.6813063063063063
adult,3.18,histgb,E0_none,5,0.037592823122471836,0.098460192480027,0.9137815980334328,0.7954921797591087,0.6769662921348315
adult,3.18,histgb,E0_none,6,0.03252490302872115,0.09577491234739637,0.9179942112308304,0.8042026540570247,0.6922209695603156
adult,3.18,histgb,E0_none,7,0.03509044505741719,0.09644668181286432,0.9167578084417118,0.8020496765805387,0.6867435969603152
adult,3.18,histgb,E0_none,8,0.035172161057483796,0.09777414369008047,0.915484785806096,0.7968545510637403,0.6789458770189856
adult,3.18,histgb,E0_none,9,0.03301743736904999,0.09640522611509533,0.9172268687498337,0.8024128382621715,0.6871476888387824
adult,3.18,histgb,E1_smote,0,0.033469671163770934,0.09974835549619682,0.9121328463280126,0.7891503395945054,0.6761426978818283
adult,3.18,histgb,E1_smote,1,0.0350233112940955,0.10036548743448498,0.9112844078446323,0.7876057325512444,0.6729647124201167
adult,3.18,histgb,E1_smote,2,0.03791993160929747,0.10028781376672292,0.912508360744555,0.7885838295432286,0.6794764689501531
adult,3.18,histgb,E1_smote,3,0.03521912606522355,0.09932914979148323,0.9125610795857021,0.7909814522722741,0.6825484764542936
adult,3.18,histgb,E1_smote,4,0.032574931658941916,0.0995688827020531,0.9130616939233379,0.7891838495416388,0.68285873813512
adult,3.18,histgb,E1_smote,5,0.033412576560310346,0.0987520269294032,0.9133589886912075,0.7926534000267499,0.679622431982232
adult,3.18,histgb,E1_smote,6,0.03243226464115768,0.09847331238869343,0.9142759015651657,0.7960706069530905,0.6831710709318498
adult,3.18,histgb,E1_smote,7,0.03185834576132705,0.09794986281457022,0.9137925453497947,0.796180818582324,0.6834592779177162
adult,3.18,histgb,E1_smote,8,0.035691109901383404,0.10014950720977038,0.9120371968344655,0.7883262984383584,0.6770775237032906
adult,3.18,histgb,E1_smote,9,0.030603521916739724,0.09816467890331396,0.9144779332153599,0.7942736156997131,0.6816143497757847
adult,3.18,histgb,E1_ros,0,0.062242341711898894,0.10658121230017956,0.9156109160628472,0.7982653552363994,0.7028798876141419
adult,3.18,histgb,E1_ros,1,0.06366581904233187,0.10798704829744915,0.9140014888350252,0.7956056927710926,0.7008749113265548
adult,3.18,histgb,E1_ros,2,0.06281402882223538,0.10740240659721735,0.9151002559525496,0.797286508188876,0.6959603118355776
adult,3.18,histgb,E1_ros,3,0.06369455849365094,0.1062231858501568,0.915605120424773,0.8001033904574781,0.7044972922062632
adult,3.18,histgb,E1_ros,4,0.061682953224536936,0.10644069145898526,0.916341681627999,0.8006366616587277,0.6963067513526229
adult,3.18,histgb,E1_ros,5,0.06153380342291534,0.10596085687405225,0.9165568500578276,0.7996089121579363,0.704712289841345
adult,3.18,histgb,E1_ros,6,0.06226725578004838,0.10628259397288423,0.9159851425598174,0.8009429641009882,0.706717123935667
adult,3.18,histgb,E1_ros,7,0.06419241722199676,0.10548716850762861,0.9166339105788855,0.8024936704622314,0.7053298896454567
adult,3.18,histgb,E1_ros,8,0.06345858981741195,0.10657601563961319,0.9162270138554389,0.7990585354576373,0.6996699669966997
adult,3.18,histgb,E1_ros,9,0.06303368457333977,0.10688624259695297,0.915534370709618,0.7990366476835274,0.7017873941674506
adult,3.18,histgb,E1_rus,0,0.11733538356918712,0.13474093965118503,0.9065805821224744,0.7726064875796587,0.6726777102117845
adult,3.18,histgb,E1_rus,1,0.11122853127527617,0.1328792722688325,0.9057733141347457,0.7737326356347515,0.6785335876244967
adult,3.18,histgb,E1_rus,2,0.11684963693606326,0.1347205030057786,0.9080123193800127,0.780931923541365,0.6784067085953879
adult,3.18,histgb,E1_rus,3,0.11134748606802111,0.13150148125885647,0.9087496104043296,0.7826615881941358,0.6770723476059903
adult,3.18,histgb,E1_rus,4,0.11101860167275501,0.13050526115358893,0.9096808191855369,0.7801409865059822,0.6833086524222551
adult,3.18,histgb,E1_rus,5,0.11260009345226457,0.13178446901694127,0.9084525302897218,0.7784530131146375,0.6828547297297297
adult,3.18,histgb,E1_rus,6,0.11609564169820591,0.13482035562987235,0.9071713078994978,0.779605063771883,0.6768778850188838
adult,3.18,histgb,E1_rus,7,0.11190712597674027,0.13424628557153018,0.904878896922645,0.7696074806321682,0.673871582962492
adult,3.18,histgb,E1_rus,8,0.11168224630340137,0.13513663150451324,0.9034502506720794,0.764026440848922,0.675818373812038
adult,3.18,histgb,E1_rus,9,0.1108996868362418,0.12995488829203103,0.9096282720669994,0.7829571673709622,0.6855691917054592
adult,3.18,histgb,E2_cw,0,0.0664917179558577,0.1072124280541918,0.9169801892211434,0.8006949615135894,0.7082179132040628
adult,3.18,histgb,E2_cw,1,0.06727271859783232,0.10840834035566108,0.9151455907214838,0.7983798353681804,0.7019342810533675
adult,3.18,histgb,E2_cw,2,0.06621427432556562,0.10732543916849116,0.9173782422301959,0.8014959342235046,0.702715247157113
adult,3.18,histgb,E2_cw,3,0.06862434013293615,0.10767272701783423,0.9165256824041852,0.8026403512552404,0.703996282527881
adult,3.18,histgb,E2_cw,4,0.06514375156076556,0.10712367756278895,0.9165767269498887,0.8022676770136642,0.70034924330617
adult,3.18,histgb,E2_cw,5,0.06776596752226512,0.10789334847060122,0.9149378492945204,0.7992136360299771,0.7032197853476435
adult,3.18,histgb,E2_cw,6,0.07019891700953994,0.10736510809983862,0.9166914805837538,0.8023404765216509,0.7061006726977499
adult,3.18,histgb,E2_cw,7,0.06731807754027516,0.10670726129356989,0.9170512823815177,0.8038167669290804,0.7054461181923523
adult,3.18,histgb,E2_cw,8,0.06844691792533233,0.10796790215796281,0.9154005129354349,0.795806851300606,0.7069444444444445
adult,3.18,histgb,E2_cw,9,0.06756007080842386,0.10738303244928384,0.915814106840656,0.8010711388327577,0.7056085641144985
adult,3.18,histgb,E3_smote_platt,0,0.01052515793574401,0.09907760118712808,0.9106325917492437,0.7828612456068003,0.6512445095168374
adult,3.18,histgb,E3_smote_platt,1,0.013660443108339063,0.10099128827132894,0.9071523754817892,0.7749485887362813,0.6527293844367015
adult,3.18,histgb,E3_smote_platt,2,0.013746195345022002,0.10089800566891174,0.9070142675730184,0.7778498739540305,0.6647597254004577
adult,3.18,histgb,E3_smote_platt,3,0.010810882476817836,0.10087630390773218,0.9068185467287273,0.7759411728259662,0.6536023054755044
adult,3.18,histgb,E3_smote_platt,4,0.01144253038405829,0.10065866964112065,0.9065685615398023,0.7772131478433715,0.6512445095168374
adult,3.18,histgb,E3_smote_platt,5,0.00859262923543375,0.09997022106495566,0.9075534336365098,0.7801346214918417,0.6558632881555686
adult,3.18,histgb,E3_smote_platt,6,0.010973038241123308,0.09949509794956475,0.9067198491588598,0.7844950190676904,0.6580188679245284
adult,3.18,histgb,E3_smote_platt,7,0.008395628644541044,0.1009573469463806,0.9054922042228307,0.7750525272605323,0.651698670605613
adult,3.18,histgb,E3_smote_platt,8,0.009074741949563512,0.10068360865816038,0.9055775932904541,0.7774112015989888,0.649643705463183
adult,3.18,histgb,E3_smote_platt,9,0.006323079485776664,0.10006320432513342,0.9073746703999163,0.7798507663065783,0.6526002971768202
adult,3.18,histgb,E3_smote_iso,0,0.009673633827960928,0.09971567653371001,0.909242883600405,0.7739157511283223,0.6707249584947427
adult,3.18,histgb,E3_smote_iso,1,0.012967187070763267,0.10185220127366718,0.9050282955929969,0.7673148972788063,0.644524236983842
adult,3.18,histgb,E3_smote_iso,2,0.011860943133088536,0.10218309442742737,0.9043380994943628,0.7665194984076378,0.6646102075154234
adult,3.18,histgb,E3_smote_iso,3,0.010237045630970044,0.1015008685063881,0.9050525084809504,0.76498003566084,0.6513921113689095
adult,3.18,histgb,E3_smote_iso,4,0.01314180797405673,0.10198615958314503,0.9033978323454991,0.7680537166400212,0.6368309646205019
adult,3.18,histgb,E3_smote_iso,5,0.0066092012091222676,0.10058634098205368,0.9053243883025993,0.7725376885561912,0.6421465179378957
adult,3.18,histgb,E3_smote_iso,6,0.01177950183587431,0.10046455587193111,0.9053946228499257,0.776409243420598,0.6520432692307693
adult,3.18,histgb,E3_smote_iso,7,0.008902800719102932,0.10188921678264536,0.9035943259415338,0.7648311088038495,0.6453921861019982
adult,3.18,histgb,E3_smote_iso,8,0.00810867534633891,0.10171049886404354,0.9030998936178433,0.7673737908410416,0.6380368098159509
adult,3.18,histgb,E3_smote_iso,9,0.010183311576870462,0.1007599306688914,0.9055547971140296,0.7661298465768007,0.6551105797967722
yeast_ml8,70.09,rf,E0_none,0,0.0023962212108674637,0.0138865041603457,0.689096788526573,0.04730215381492607,0.0
yeast_ml8,70.09,rf,E0_none,1,0.002027306578402981,0.013634383763159105,0.7821455900866432,0.061744917079283236,0.0
yeast_ml8,70.09,rf,E0_none,2,0.0023789822093504345,0.013954569484668779,0.724309446816914,0.03373153588562687,0.0
yeast_ml8,70.09,rf,E0_none,3,0.003016825265480622,0.014109806693329657,0.6935832243094469,0.028083519978505767,0.0
yeast_ml8,70.09,rf,E0_none,4,0.0023789822093504332,0.013851997425642441,0.7291723235664388,0.04120651225712681,0.0
yeast_ml8,70.09,rf,E0_none,5,0.002558267825127566,0.013622661242127522,0.8362728641603514,0.061884327879806814,0.0
yeast_ml8,70.09,rf,E0_none,6,0.002144531788718795,0.013758504574081735,0.7618362913776505,0.046495809159473,0.0
yeast_ml8,70.09,rf,E0_none,7,0.002420355812991313,0.013752470923550777,0.7158672953025105,0.04485983475193779,0.0
yeast_ml8,70.09,rf,E0_none,8,0.0020135153771893522,0.014116328782236936,0.7236985016415294,0.028167138813780513,0.0
yeast_ml8,70.09,rf,E0_none,9,0.002065232381740451,0.014089004964832438,0.7173113475352373,0.02955367804215295,0.0
yeast_ml8,70.09,rf,E1_smote,0,0.020883326437732726,0.014471538408495382,0.907216558465602,0.13052856295555318,0.05
yeast_ml8,70.09,rf,E1_smote,1,0.01916287408633292,0.014695904013239555,0.8893325269679839,0.11947535068122131,0.0
yeast_ml8,70.09,rf,E1_smote,2,0.02094193904289064,0.01491420723578357,0.8956271136234603,0.11320156651135867,0.046511627906976744
yeast_ml8,70.09,rf,E1_smote,3,0.02047648600193077,0.015209252746747575,0.8388956086001333,0.09569698681774157,0.047619047619047616
yeast_ml8,70.09,rf,E1_smote,4,0.022779616604606267,0.015339637061554728,0.8873515835205252,0.10298940133595796,0.0
yeast_ml8,70.09,rf,E1_smote,5,0.020073093366432218,0.014614306072725599,0.8719792155217102,0.12305187279388557,0.0
yeast_ml8,70.09,rf,E1_smote,6,0.01983174734519377,0.01563238403898313,0.8555268939300437,0.0768384602413141,0.0
yeast_ml8,70.09,rf,E1_smote,7,0.021462556888705006,0.015423705925619454,0.8877033398336255,0.09819713027549387,0.0
yeast_ml8,70.09,rf,E1_smote,8,0.02291063301613571,0.01410745069645566,0.9174977166695466,0.16122756486517195,0.05128205128205128
yeast_ml8,70.09,rf,E1_smote,9,0.021672872707212795,0.014187181078471934,0.8945409888672212,0.14102679263389417,0.0
yeast_ml8,70.09,rf,E1_ros,0,0.004237346572886496,0.013378413322300373,0.8498432524499518,0.10932455040219943,0.0
yeast_ml8,70.09,rf,E1_ros,1,0.004440766790787476,0.013546120075391901,0.8408456962306534,0.10599211653003614,0.0
yeast_ml8,70.09,rf,E1_ros,2,0.004333884981381877,0.01353287477589298,0.8672582755301028,0.10815702984822992,0.0
yeast_ml8,70.09,rf,E1_ros,3,0.0046683216108123005,0.013827805360180204,0.8378094838438941,0.10617806143531233,0.05714285714285714
yeast_ml8,70.09,rf,E1_ros,4,0.005213074058750517,0.013871994667402198,0.8699427316037619,0.09280157517956819,0.0
yeast_ml8,70.09,rf,E1_ros,5,0.005726796303958073,0.013275841263274031,0.8584396830490484,0.13780942537076957,0.05714285714285714
yeast_ml8,70.09,rf,E1_ros,6,0.005595779892428629,0.01447159587183377,0.8330021475648589,0.060411085944742364,0.0
yeast_ml8,70.09,rf,E1_ros,7,0.00479589022203834,0.013984766468992785,0.8262694083088543,0.07794493748755556,0.0
yeast_ml8,70.09,rf,E1_ros,8,0.004778651220521306,0.013270985611180066,0.8976389128878576,0.12467483581168368,0.0
yeast_ml8,70.09,rf,E1_ros,9,0.005395807474831056,0.013236191559784855,0.9013292685937153,0.12802946927685382,0.0
yeast_ml8,70.09,rf,E1_rus,0,0.39269411115708175,0.18389380200432126,0.8804460516896645,0.07542963597958265,0.09171597633136094
yeast_ml8,70.09,rf,E1_rus,1,0.37962005240656466,0.17383967153955776,0.8580200439386834,0.06993017679964282,0.0940032414910859
yeast_ml8,70.09,rf,E1_rus,2,0.385798510550269,0.18082853514457775,0.8717817382933031,0.07597363466216019,0.08836524300441827
yeast_ml8,70.09,rf,E1_rus,3,0.4015997793407806,0.19050872293476762,0.7971415171188072,0.04109205288211086,0.06301369863013699
yeast_ml8,70.09,rf,E1_rus,4,0.3998655357881671,0.1877690146186733,0.8267507590530967,0.06880861245651046,0.07142857142857142
yeast_ml8,70.09,rf,E1_rus,5,0.3803302992690665,0.1700349664414104,0.8886598701587224,0.09083370229831719,0.10152284263959391
yeast_ml8,70.09,rf,E1_rus,6,0.39671424631085367,0.18563183813726844,0.801072548196786,0.06039421472507725,0.08282208588957055
yeast_ml8,70.09,rf,E1_rus,7,0.39880016549441466,0.18873879464901394,0.8582175211670904,0.06264725849552827,0.08645533141210375
yeast_ml8,70.09,rf,E1_rus,8,0.3929871741828713,0.18243679032777088,0.8525894201574882,0.05286375026415995,0.08181818181818182
yeast_ml8,70.09,rf,E1_rus,9,0.399186319128396,0.1891328207603549,0.8919799560613166,0.07530990456183609,0.08635097493036212
yeast_ml8,70.09,rf,E2_cw,0,0.00414770376499793,0.013534828529398244,0.8270901730394213,0.06230936087015222,0.0
yeast_ml8,70.09,rf,E2_cw,1,0.0015411667356226733,0.013258200018388268,0.8112981659302412,0.09699881636626194,0.0
yeast_ml8,70.09,rf,E2_cw,2,0.0028754654530409587,0.013286328322530228,0.8558539655895929,0.09866017861225612,0.0
yeast_ml8,70.09,rf,E2_cw,3,0.0031926630809543505,0.01349015078379994,0.8465046530571942,0.06632589833276376,0.0
yeast_ml8,70.09,rf,E2_cw,4,0.001989380775065509,0.013229410885854824,0.8565883340327318,0.0959421178868084,0.0
yeast_ml8,70.09,rf,E2_cw,5,0.0018756033650530973,0.013040155380867008,0.8978363901162647,0.11483023800635261,0.0
yeast_ml8,70.09,rf,E2_cw,6,0.003523651910081369,0.013676561853537446,0.810748932388734,0.05459233616943373,0.0
yeast_ml8,70.09,rf,E2_cw,7,0.002413460212384499,0.013344711074334574,0.8592913035965539,0.08003113573028636,0.0
yeast_ml8,70.09,rf,E2_cw,8,0.002147979589022204,0.013297964648554223,0.861531435906297,0.08768066166917868,0.0
yeast_ml8,70.09,rf,E2_cw,9,0.002875465453040961,0.013324311589206085,0.866258547061292,0.08687784734574802,0.0
yeast_ml8,70.09,rf,E3_smote_platt,0,0.0020644498615166908,0.013983874173459565,0.8551134259830664,0.09057237166512591,0.0
yeast_ml8,70.09,rf,E3_smote_platt,1,0.005822565231281775,0.014602692030594592,0.825214139369554,0.0940134868046895,0.0
yeast_ml8,70.09,rf,E3_smote_platt,2,0.002146099365468794,0.013530521342520946,0.7966971933548912,0.12274005107776137,0.10526315789473684
yeast_ml8,70.09,rf,E3_smote_platt,3,0.0024934159910853662,0.013434778026007338,0.7186319765002098,0.08066551721539326,0.05714285714285714
yeast_ml8,70.09,rf,E3_smote_platt,4,0.007479805342634973,0.015219193116750422,0.8121744711312976,0.07108420364199139,0.0
yeast_ml8,70.09,rf,E3_smote_platt,5,0.0019736526627377204,0.013602043844298682,0.8349213793784404,0.12299057350446277,0.0
yeast_ml8,70.09,rf,E3_smote_platt,6,0.003251528242237957,0.0142575588422779,0.7742526721137468,0.07584759401434153,0.0
yeast_ml8,70.09,rf,E3_smote_platt,7,0.0024841532635815084,0.014162610667451768,0.8298116560934068,0.10470370264023325,0.0975609756097561
yeast_ml8,70.09,rf,E3_smote_platt,8,0.0042426184313103035,0.0139984892154038,0.835353360815581,0.11023060332654311,0.0
yeast_ml8,70.09,rf,E3_smote_platt,9,0.002094727853809285,0.013992883750609881,0.8940904939399176,0.1007125230902605,0.0
yeast_ml8,70.09,rf,E3_smote_iso,0,0.0031336562273002384,0.013818864588117449,0.8530460862481796,0.07560343866527139,0.0
yeast_ml8,70.09,rf,E3_smote_iso,1,0.006773217995352926,0.01359164810689256,0.8026029967169411,0.07298573349595074,0.0
yeast_ml8,70.09,rf,E3_smote_iso,2,0.0049147022120699406,0.013428729506614404,0.8443694305250427,0.10539005479180535,0.10810810810810811
yeast_ml8,70.09,rf,E3_smote_iso,3,0.0062147272375794585,0.013848617655337032,0.8509355483695786,0.06411405876240883,0.0
yeast_ml8,70.09,rf,E3_smote_iso,4,0.012206107383340834,0.01727620436905316,0.8367850707215323,0.05908558734152746,0.0
yeast_ml8,70.09,rf,E3_smote_iso,5,0.004507161015350079,0.014816289896863752,0.8278121991557847,0.09210583882902673,0.0
yeast_ml8,70.09,rf,E3_smote_iso,6,0.003565607406583048,0.014199784165061213,0.8282256671027621,0.07302108270807861,0.0
yeast_ml8,70.09,rf,E3_smote_iso,7,0.004447263605513718,0.014074544821756723,0.8249919774875958,0.10133346070303087,0.09302325581395349
yeast_ml8,70.09,rf,E3_smote_iso,8,0.00581273781223096,0.014096126183053321,0.8073918195058132,0.09400471148721945,0.0
yeast_ml8,70.09,rf,E3_smote_iso,9,0.007033330252096806,0.013603021091993722,0.8902335168225913,0.10295941665610497,0.0975609756097561
yeast_ml8,70.09,histgb,E0_none,0,0.013961218437826226,0.014061812978042746,0.855187479943719,0.08352540531409762,0.0
yeast_ml8,70.09,histgb,E0_none,1,0.014328019304673773,0.014174498538338345,0.8549036064278838,0.06406421763134626,0.0
yeast_ml8,70.09,histgb,E0_none,2,0.014377641729774772,0.014231349709546726,0.841141912073264,0.08544221401947885,0.0
yeast_ml8,70.09,histgb,E0_none,3,0.013980991513207112,0.014044933122595,0.8802670879514206,0.09517993102289685,0.0
yeast_ml8,70.09,histgb,E0_none,4,0.014643419067195204,0.014398659624616667,0.8604082841697317,0.07349896393627513,0.0
yeast_ml8,70.09,histgb,E0_none,5,0.013792503793611598,0.01374341870075553,0.8658018809706006,0.12966321868173766,0.0
yeast_ml8,70.09,histgb,E0_none,6,0.0143507496778154,0.014458121829510655,0.819468786255585,0.05163682218492931,0.0
yeast_ml8,70.09,histgb,E0_none,7,0.01454935302981776,0.01441631823546792,0.8860186122287774,0.07716546350083188,0.0
yeast_ml8,70.09,histgb,E0_none,8,0.014516321918428061,0.014261327929407163,0.865172422305053,0.06984127680985103,0.0
yeast_ml8,70.09,histgb,E0_none,9,0.014575690176883802,0.014381891979870836,0.8876724840166869,0.08147324470606425,0.0
yeast_ml8,70.09,histgb,E1_smote,0,0.014932517574892749,0.015114019881428385,0.8912517587815655,0.12550465374529846,0.09090909090909091
yeast_ml8,70.09,histgb,E1_smote,1,0.016547033857118462,0.01643007500524573,0.8834020389523833,0.12430568318445791,0.12244897959183673
yeast_ml8,70.09,histgb,E1_smote,2,0.016217351873455674,0.016497183792890478,0.9066920095776455,0.09639264044380037,0.045454545454545456
yeast_ml8,70.09,histgb,E1_smote,3,0.01706346089761938,0.015892467053157958,0.8726148453506455,0.12183566928138866,0.13043478260869565
yeast_ml8,70.09,histgb,E1_smote,4,0.017662418197281593,0.017429699504504986,0.8720100713386487,0.097848827538006,0.07692307692307693
